epoch,global_step,lr-AdamW/pg1,lr-AdamW/pg2,step,train/loss,val/all_ts/f1_score,val/all_ts/solved,val/bprna_ts0/f1_score,val/bprna_ts0/loss,val/bprna_ts0/solved
0,2379.0,,,2379,0.014181790873408318,,,,,
,,0.0006622147113019094,0.0006622147113019094,2389,,,,,,
,,0.0006622147113019094,0.0006622147113019094,2389,,,,,,
,,0.0006622147113019094,0.0006622147113019094,2389,,,,,,
,,0.0006622147113019094,0.0006622147113019094,2389,,,,,,
0,2389.0,,,2389,0.03081175684928894,,,,,
,,0.0006591696538579333,0.0006591696538579333,2399,,,,,,
,,0.0006591696538579333,0.0006591696538579333,2399,,,,,,
,,0.0006591696538579333,0.0006591696538579333,2399,,,,,,
,,0.0006591696538579333,0.0006591696538579333,2399,,,,,,
0,2399.0,,,2399,0.021911393851041794,,,,,
,,0.0006561192756390437,0.0006561192756390437,2409,,,,,,
,,0.0006561192756390437,0.0006561192756390437,2409,,,,,,
,,0.0006561192756390437,0.0006561192756390437,2409,,,,,,
,,0.0006561192756390437,0.0006561192756390437,2409,,,,,,
0,2409.0,,,2409,0.024552932009100914,,,,,
,,0.0006530637253163715,0.0006530637253163715,2419,,,,,,
,,0.0006530637253163715,0.0006530637253163715,2419,,,,,,
,,0.0006530637253163715,0.0006530637253163715,2419,,,,,,
,,0.0006530637253163715,0.0006530637253163715,2419,,,,,,
0,2419.0,,,2419,0.010632172226905823,,,,,
,,0.0006500031518131284,0.0006500031518131284,2429,,,,,,
,,0.0006500031518131284,0.0006500031518131284,2429,,,,,,
,,0.0006500031518131284,0.0006500031518131284,2429,,,,,,
,,0.0006500031518131284,0.0006500031518131284,2429,,,,,,
0,2429.0,,,2429,0.015894653275609016,,,,,
,,0.0006469377042973495,0.0006469377042973495,2439,,,,,,
,,0.0006469377042973495,0.0006469377042973495,2439,,,,,,
,,0.0006469377042973495,0.0006469377042973495,2439,,,,,,
,,0.0006469377042973495,0.0006469377042973495,2439,,,,,,
0,2439.0,,,2439,0.015812356024980545,,,,,
,,0.0006438675321746217,0.0006438675321746217,2449,,,,,,
,,0.0006438675321746217,0.0006438675321746217,2449,,,,,,
,,0.0006438675321746217,0.0006438675321746217,2449,,,,,,
,,0.0006438675321746217,0.0006438675321746217,2449,,,,,,
0,2449.0,,,2449,0.041926003992557526,,,,,
,,0.0006407927850808032,0.0006407927850808032,2459,,,,,,
,,0.0006407927850808032,0.0006407927850808032,2459,,,,,,
,,0.0006407927850808032,0.0006407927850808032,2459,,,,,,
,,0.0006407927850808032,0.0006407927850808032,2459,,,,,,
0,2459.0,,,2459,0.003187957452610135,,,,,
,,0.0006377136128747293,0.0006377136128747293,2469,,,,,,
,,0.0006377136128747293,0.0006377136128747293,2469,,,,,,
,,0.0006377136128747293,0.0006377136128747293,2469,,,,,,
,,0.0006377136128747293,0.0006377136128747293,2469,,,,,,
0,2469.0,,,2469,0.013569007627665997,,,,,
,,0.0006346301656309092,0.0006346301656309092,2479,,,,,,
,,0.0006346301656309092,0.0006346301656309092,2479,,,,,,
,,0.0006346301656309092,0.0006346301656309092,2479,,,,,,
,,0.0006346301656309092,0.0006346301656309092,2479,,,,,,
0,2479.0,,,2479,0.0230546947568655,,,,,
,,0.0006315425936322118,0.0006315425936322118,2489,,,,,,
,,0.0006315425936322118,0.0006315425936322118,2489,,,,,,
,,0.0006315425936322118,0.0006315425936322118,2489,,,,,,
,,0.0006315425936322118,0.0006315425936322118,2489,,,,,,
0,2489.0,,,2489,0.0032285689376294613,,,,,
,,0.0006284510473625401,0.0006284510473625401,2499,,,,,,
,,0.0006284510473625401,0.0006284510473625401,2499,,,,,,
,,0.0006284510473625401,0.0006284510473625401,2499,,,,,,
,,0.0006284510473625401,0.0006284510473625401,2499,,,,,,
0,2499.0,,,2499,0.0025654190685600042,,,,,
,,0.000625355677499498,0.000625355677499498,2509,,,,,,
,,0.000625355677499498,0.000625355677499498,2509,,,,,,
,,0.000625355677499498,0.000625355677499498,2509,,,,,,
,,0.000625355677499498,0.000625355677499498,2509,,,,,,
0,2509.0,,,2509,0.01588105969130993,,,,,
,,0.0006222566349070455,0.0006222566349070455,2519,,,,,,
,,0.0006222566349070455,0.0006222566349070455,2519,,,,,,
,,0.0006222566349070455,0.0006222566349070455,2519,,,,,,
,,0.0006222566349070455,0.0006222566349070455,2519,,,,,,
0,2519.0,,,2519,0.018328214064240456,,,,,
,,0.0006191540706281466,0.0006191540706281466,2529,,,,,,
,,0.0006191540706281466,0.0006191540706281466,2529,,,,,,
,,0.0006191540706281466,0.0006191540706281466,2529,,,,,,
,,0.0006191540706281466,0.0006191540706281466,2529,,,,,,
0,2529.0,,,2529,0.014887587167322636,,,,,
,,0.0006160481358774071,0.0006160481358774071,2539,,,,,,
,,0.0006160481358774071,0.0006160481358774071,2539,,,,,,
,,0.0006160481358774071,0.0006160481358774071,2539,,,,,,
,,0.0006160481358774071,0.0006160481358774071,2539,,,,,,
0,2539.0,,,2539,0.013032733462750912,,,,,
,,0.0006129389820337048,0.0006129389820337048,2549,,,,,,
,,0.0006129389820337048,0.0006129389820337048,2549,,,,,,
,,0.0006129389820337048,0.0006129389820337048,2549,,,,,,
,,0.0006129389820337048,0.0006129389820337048,2549,,,,,,
0,2549.0,,,2549,0.03984089940786362,,,,,
,,0.000609826760632812,0.000609826760632812,2559,,,,,,
,,0.000609826760632812,0.000609826760632812,2559,,,,,,
,,0.000609826760632812,0.000609826760632812,2559,,,,,,
,,0.000609826760632812,0.000609826760632812,2559,,,,,,
0,2559.0,,,2559,0.0033713895827531815,,,,,
,,0.0006067116233600089,0.0006067116233600089,2569,,,,,,
,,0.0006067116233600089,0.0006067116233600089,2569,,,,,,
,,0.0006067116233600089,0.0006067116233600089,2569,,,,,,
,,0.0006067116233600089,0.0006067116233600089,2569,,,,,,
0,2569.0,,,2569,0.0035302098840475082,,,,,
,,0.0006035937220426915,0.0006035937220426915,2579,,,,,,
,,0.0006035937220426915,0.0006035937220426915,2579,,,,,,
,,0.0006035937220426915,0.0006035937220426915,2579,,,,,,
,,0.0006035937220426915,0.0006035937220426915,2579,,,,,,
0,2579.0,,,2579,0.006328549701720476,,,,,
,,0.0006004732086429711,0.0006004732086429711,2589,,,,,,
,,0.0006004732086429711,0.0006004732086429711,2589,,,,,,
,,0.0006004732086429711,0.0006004732086429711,2589,,,,,,
,,0.0006004732086429711,0.0006004732086429711,2589,,,,,,
0,2589.0,,,2589,0.02727772295475006,,,,,
,,0.0005973502352502686,0.0005973502352502686,2599,,,,,,
,,0.0005973502352502686,0.0005973502352502686,2599,,,,,,
,,0.0005973502352502686,0.0005973502352502686,2599,,,,,,
,,0.0005973502352502686,0.0005973502352502686,2599,,,,,,
0,2599.0,,,2599,0.02479783073067665,,,,,
,,0.000594224954073901,0.000594224954073901,2609,,,,,,
,,0.000594224954073901,0.000594224954073901,2609,,,,,,
,,0.000594224954073901,0.000594224954073901,2609,,,,,,
,,0.000594224954073901,0.000594224954073901,2609,,,,,,
0,2609.0,,,2609,0.0021930423099547625,,,,,
,,0.000591097517435664,0.000591097517435664,2619,,,,,,
,,0.000591097517435664,0.000591097517435664,2619,,,,,,
,,0.000591097517435664,0.000591097517435664,2619,,,,,,
,,0.000591097517435664,0.000591097517435664,2619,,,,,,
0,2619.0,,,2619,0.022745860740542412,,,,,
,,0.0005879680777624071,0.0005879680777624071,2629,,,,,,
,,0.0005879680777624071,0.0005879680777624071,2629,,,,,,
,,0.0005879680777624071,0.0005879680777624071,2629,,,,,,
,,0.0005879680777624071,0.0005879680777624071,2629,,,,,,
0,2629.0,,,2629,0.0035744854249060154,,,,,
,,0.0005848367875786053,0.0005848367875786053,2639,,,,,,
,,0.0005848367875786053,0.0005848367875786053,2639,,,,,,
,,0.0005848367875786053,0.0005848367875786053,2639,,,,,,
,,0.0005848367875786053,0.0005848367875786053,2639,,,,,,
0,2639.0,,,2639,0.011283308267593384,,,,,
,,0.0005817037994989241,0.0005817037994989241,2649,,,,,,
,,0.0005817037994989241,0.0005817037994989241,2649,,,,,,
,,0.0005817037994989241,0.0005817037994989241,2649,,,,,,
,,0.0005817037994989241,0.0005817037994989241,2649,,,,,,
0,2649.0,,,2649,0.004404864739626646,,,,,
,,0.0005785692662207829,0.0005785692662207829,2659,,,,,,
,,0.0005785692662207829,0.0005785692662207829,2659,,,,,,
,,0.0005785692662207829,0.0005785692662207829,2659,,,,,,
,,0.0005785692662207829,0.0005785692662207829,2659,,,,,,
0,2659.0,,,2659,0.0054038832895457745,,,,,
,,0.0005754333405169111,0.0005754333405169111,2669,,,,,,
,,0.0005754333405169111,0.0005754333405169111,2669,,,,,,
,,0.0005754333405169111,0.0005754333405169111,2669,,,,,,
,,0.0005754333405169111,0.0005754333405169111,2669,,,,,,
0,2669.0,,,2669,0.002173770684748888,,,,,
,,0.0005722961752279037,0.0005722961752279037,2679,,,,,,
,,0.0005722961752279037,0.0005722961752279037,2679,,,,,,
,,0.0005722961752279037,0.0005722961752279037,2679,,,,,,
,,0.0005722961752279037,0.0005722961752279037,2679,,,,,,
0,2679.0,,,2679,0.0029204643797129393,,,,,
,,0.0005691579232547709,0.0005691579232547709,2689,,,,,,
,,0.0005691579232547709,0.0005691579232547709,2689,,,,,,
,,0.0005691579232547709,0.0005691579232547709,2689,,,,,,
,,0.0005691579232547709,0.0005691579232547709,2689,,,,,,
0,2689.0,,,2689,0.002702548634260893,,,,,
,,0.0005660187375514864,0.0005660187375514864,2699,,,,,,
,,0.0005660187375514864,0.0005660187375514864,2699,,,,,,
,,0.0005660187375514864,0.0005660187375514864,2699,,,,,,
,,0.0005660187375514864,0.0005660187375514864,2699,,,,,,
0,2699.0,,,2699,0.009938337840139866,,,,,
,,0.0005628787711175327,0.0005628787711175327,2709,,,,,,
,,0.0005628787711175327,0.0005628787711175327,2709,,,,,,
,,0.0005628787711175327,0.0005628787711175327,2709,,,,,,
,,0.0005628787711175327,0.0005628787711175327,2709,,,,,,
0,2709.0,,,2709,0.005497250705957413,,,,,
,,0.0005597381769904441,0.0005597381769904441,2719,,,,,,
,,0.0005597381769904441,0.0005597381769904441,2719,,,,,,
,,0.0005597381769904441,0.0005597381769904441,2719,,,,,,
,,0.0005597381769904441,0.0005597381769904441,2719,,,,,,
0,2719.0,,,2719,0.0014456479111686349,,,,,
,,0.0005565971082383475,0.0005565971082383475,2729,,,,,,
,,0.0005565971082383475,0.0005565971082383475,2729,,,,,,
,,0.0005565971082383475,0.0005565971082383475,2729,,,,,,
,,0.0005565971082383475,0.0005565971082383475,2729,,,,,,
0,2729.0,,,2729,0.02096233144402504,,,,,
,,0.0005534557179525023,0.0005534557179525023,2739,,,,,,
,,0.0005534557179525023,0.0005534557179525023,2739,,,,,,
,,0.0005534557179525023,0.0005534557179525023,2739,,,,,,
,,0.0005534557179525023,0.0005534557179525023,2739,,,,,,
0,2739.0,,,2739,0.026845205575227737,,,,,
,,0.0005503141592398394,0.0005503141592398394,2749,,,,,,
,,0.0005503141592398394,0.0005503141592398394,2749,,,,,,
,,0.0005503141592398394,0.0005503141592398394,2749,,,,,,
,,0.0005503141592398394,0.0005503141592398394,2749,,,,,,
0,2749.0,,,2749,0.007333962246775627,,,,,
,,0.0005471725852154986,0.0005471725852154986,2759,,,,,,
,,0.0005471725852154986,0.0005471725852154986,2759,,,,,,
,,0.0005471725852154986,0.0005471725852154986,2759,,,,,,
,,0.0005471725852154986,0.0005471725852154986,2759,,,,,,
0,2759.0,,,2759,0.029196036979556084,,,,,
,,0.0005440311489953654,0.0005440311489953654,2769,,,,,,
,,0.0005440311489953654,0.0005440311489953654,2769,,,,,,
,,0.0005440311489953654,0.0005440311489953654,2769,,,,,,
,,0.0005440311489953654,0.0005440311489953654,2769,,,,,,
0,2769.0,,,2769,0.00308335036970675,,,,,
,,0.0005408900036886092,0.0005408900036886092,2779,,,,,,
,,0.0005408900036886092,0.0005408900036886092,2779,,,,,,
,,0.0005408900036886092,0.0005408900036886092,2779,,,,,,
,,0.0005408900036886092,0.0005408900036886092,2779,,,,,,
0,2779.0,,,2779,0.041407328099012375,,,,,
,,0.0005377493023902212,0.0005377493023902212,2789,,,,,,
,,0.0005377493023902212,0.0005377493023902212,2789,,,,,,
,,0.0005377493023902212,0.0005377493023902212,2789,,,,,,
,,0.0005377493023902212,0.0005377493023902212,2789,,,,,,
0,2789.0,,,2789,0.01826736330986023,,,,,
,,0.0005346091981735513,0.0005346091981735513,2799,,,,,,
,,0.0005346091981735513,0.0005346091981735513,2799,,,,,,
,,0.0005346091981735513,0.0005346091981735513,2799,,,,,,
,,0.0005346091981735513,0.0005346091981735513,2799,,,,,,
0,2799.0,,,2799,0.0009339567041024566,,,,,
,,0.0005314698440828495,0.0005314698440828495,2809,,,,,,
,,0.0005314698440828495,0.0005314698440828495,2809,,,,,,
,,0.0005314698440828495,0.0005314698440828495,2809,,,,,,
,,0.0005314698440828495,0.0005314698440828495,2809,,,,,,
0,2809.0,,,2809,0.01996586099267006,,,,,
,,0.0005283313931258047,0.0005283313931258047,2819,,,,,,
,,0.0005283313931258047,0.0005283313931258047,2819,,,,,,
,,0.0005283313931258047,0.0005283313931258047,2819,,,,,,
,,0.0005283313931258047,0.0005283313931258047,2819,,,,,,
0,2819.0,,,2819,0.02311626262962818,,,,,
,,0.0005251939982660891,0.0005251939982660891,2829,,,,,,
,,0.0005251939982660891,0.0005251939982660891,2829,,,,,,
,,0.0005251939982660891,0.0005251939982660891,2829,,,,,,
,,0.0005251939982660891,0.0005251939982660891,2829,,,,,,
0,2829.0,,,2829,0.0017006127163767815,,,,,
,,0.0005220578124159023,0.0005220578124159023,2839,,,,,,
,,0.0005220578124159023,0.0005220578124159023,2839,,,,,,
,,0.0005220578124159023,0.0005220578124159023,2839,,,,,,
,,0.0005220578124159023,0.0005220578124159023,2839,,,,,,
0,2839.0,,,2839,0.02131129801273346,,,,,
,,0.0005189229884285174,0.0005189229884285174,2849,,,,,,
,,0.0005189229884285174,0.0005189229884285174,2849,,,,,,
,,0.0005189229884285174,0.0005189229884285174,2849,,,,,,
,,0.0005189229884285174,0.0005189229884285174,2849,,,,,,
0,2849.0,,,2849,0.03425105661153793,,,,,
,,0.0005157896790908336,0.0005157896790908336,2859,,,,,,
,,0.0005157896790908336,0.0005157896790908336,2859,,,,,,
,,0.0005157896790908336,0.0005157896790908336,2859,,,,,,
,,0.0005157896790908336,0.0005157896790908336,2859,,,,,,
0,2859.0,,,2859,0.0010095145553350449,,,,,
,,0.0005126580371159273,0.0005126580371159273,2869,,,,,,
,,0.0005126580371159273,0.0005126580371159273,2869,,,,,,
,,0.0005126580371159273,0.0005126580371159273,2869,,,,,,
,,0.0005126580371159273,0.0005126580371159273,2869,,,,,,
0,2869.0,,,2869,0.0033036365639418364,,,,,
,,0.0005095282151356104,0.0005095282151356104,2879,,,,,,
,,0.0005095282151356104,0.0005095282151356104,2879,,,,,,
,,0.0005095282151356104,0.0005095282151356104,2879,,,,,,
,,0.0005095282151356104,0.0005095282151356104,2879,,,,,,
0,2879.0,,,2879,0.012711823917925358,,,,,
,,0.0005064003656929904,0.0005064003656929904,2889,,,,,,
,,0.0005064003656929904,0.0005064003656929904,2889,,,,,,
,,0.0005064003656929904,0.0005064003656929904,2889,,,,,,
,,0.0005064003656929904,0.0005064003656929904,2889,,,,,,
0,2889.0,,,2889,0.005290119908750057,,,,,
,,0.0005032746412350367,0.0005032746412350367,2899,,,,,,
,,0.0005032746412350367,0.0005032746412350367,2899,,,,,,
,,0.0005032746412350367,0.0005032746412350367,2899,,,,,,
,,0.0005032746412350367,0.0005032746412350367,2899,,,,,,
0,2899.0,,,2899,0.02452978678047657,,,,,
,,0.0005001511941051496,0.0005001511941051496,2909,,,,,,
,,0.0005001511941051496,0.0005001511941051496,2909,,,,,,
,,0.0005001511941051496,0.0005001511941051496,2909,,,,,,
,,0.0005001511941051496,0.0005001511941051496,2909,,,,,,
0,2909.0,,,2909,0.022694190964102745,,,,,
,,0.0004970301765357357,0.0004970301765357357,2919,,,,,,
,,0.0004970301765357357,0.0004970301765357357,2919,,,,,,
,,0.0004970301765357357,0.0004970301765357357,2919,,,,,,
,,0.0004970301765357357,0.0004970301765357357,2919,,,,,,
0,2919.0,,,2919,0.020769154652953148,,,,,
,,0.000493911740640788,0.000493911740640788,2929,,,,,,
,,0.000493911740640788,0.000493911740640788,2929,,,,,,
,,0.000493911740640788,0.000493911740640788,2929,,,,,,
,,0.000493911740640788,0.000493911740640788,2929,,,,,,
0,2929.0,,,2929,0.008644463494420052,,,,,
,,0.0004907960384084728,0.0004907960384084728,2939,,,,,,
,,0.0004907960384084728,0.0004907960384084728,2939,,,,,,
,,0.0004907960384084728,0.0004907960384084728,2939,,,,,,
,,0.0004907960384084728,0.0004907960384084728,2939,,,,,,
0,2939.0,,,2939,0.012889362871646881,,,,,
,,0.00048768322169372147,0.00048768322169372147,2949,,,,,,
,,0.00048768322169372147,0.00048768322169372147,2949,,,,,,
,,0.00048768322169372147,0.00048768322169372147,2949,,,,,,
,,0.00048768322169372147,0.00048768322169372147,2949,,,,,,
0,2949.0,,,2949,0.012952370569109917,,,,,
,,0.0004845734422108287,0.0004845734422108287,2959,,,,,,
,,0.0004845734422108287,0.0004845734422108287,2959,,,,,,
,,0.0004845734422108287,0.0004845734422108287,2959,,,,,,
,,0.0004845734422108287,0.0004845734422108287,2959,,,,,,
0,2959.0,,,2959,0.020052049309015274,,,,,
,,0.0004814668515260594,0.0004814668515260594,2969,,,,,,
,,0.0004814668515260594,0.0004814668515260594,2969,,,,,,
,,0.0004814668515260594,0.0004814668515260594,2969,,,,,,
,,0.0004814668515260594,0.0004814668515260594,2969,,,,,,
0,2969.0,,,2969,0.018780285492539406,,,,,
,,0.0004783636010502611,0.0004783636010502611,2979,,,,,,
,,0.0004783636010502611,0.0004783636010502611,2979,,,,,,
,,0.0004783636010502611,0.0004783636010502611,2979,,,,,,
,,0.0004783636010502611,0.0004783636010502611,2979,,,,,,
0,2979.0,,,2979,0.021311407908797264,,,,,
,,0.0004752638420314835,0.0004752638420314835,2989,,,,,,
,,0.0004752638420314835,0.0004752638420314835,2989,,,,,,
,,0.0004752638420314835,0.0004752638420314835,2989,,,,,,
,,0.0004752638420314835,0.0004752638420314835,2989,,,,,,
0,2989.0,,,2989,0.002623828826472163,,,,,
,,0.00047216772554760844,0.00047216772554760844,2999,,,,,,
,,0.00047216772554760844,0.00047216772554760844,2999,,,,,,
,,0.00047216772554760844,0.00047216772554760844,2999,,,,,,
,,0.00047216772554760844,0.00047216772554760844,2999,,,,,,
0,2999.0,,,2999,0.004244374576956034,,,,,
,,0.00046907540249898515,0.00046907540249898515,3009,,,,,,
,,0.00046907540249898515,0.00046907540249898515,3009,,,,,,
,,0.00046907540249898515,0.00046907540249898515,3009,,,,,,
,,0.00046907540249898515,0.00046907540249898515,3009,,,,,,
0,3009.0,,,3009,0.013816243037581444,,,,,
,,0.00046598702360107645,0.00046598702360107645,3019,,,,,,
,,0.00046598702360107645,0.00046598702360107645,3019,,,,,,
,,0.00046598702360107645,0.00046598702360107645,3019,,,,,,
,,0.00046598702360107645,0.00046598702360107645,3019,,,,,,
0,3019.0,,,3019,0.0016006325604394078,,,,,
,,0.00046290273937711304,0.00046290273937711304,3029,,,,,,
,,0.00046290273937711304,0.00046290273937711304,3029,,,,,,
,,0.00046290273937711304,0.00046290273937711304,3029,,,,,,
,,0.00046290273937711304,0.00046290273937711304,3029,,,,,,
0,3029.0,,,3029,0.02878558076918125,,,,,
,,0.0004598227001507561,0.0004598227001507561,3039,,,,,,
,,0.0004598227001507561,0.0004598227001507561,3039,,,,,,
,,0.0004598227001507561,0.0004598227001507561,3039,,,,,,
,,0.0004598227001507561,0.0004598227001507561,3039,,,,,,
0,3039.0,,,3039,0.04926524683833122,,,,,
,,0.000456747056038773,0.000456747056038773,3049,,,,,,
,,0.000456747056038773,0.000456747056038773,3049,,,,,,
,,0.000456747056038773,0.000456747056038773,3049,,,,,,
,,0.000456747056038773,0.000456747056038773,3049,,,,,,
0,3049.0,,,3049,0.022633671760559082,,,,,
,,0.000453675956943718,0.000453675956943718,3059,,,,,,
,,0.000453675956943718,0.000453675956943718,3059,,,,,,
,,0.000453675956943718,0.000453675956943718,3059,,,,,,
,,0.000453675956943718,0.000453675956943718,3059,,,,,,
0,3059.0,,,3059,0.02076702006161213,,,,,
,,0.0004506095525466287,0.0004506095525466287,3069,,,,,,
,,0.0004506095525466287,0.0004506095525466287,3069,,,,,,
,,0.0004506095525466287,0.0004506095525466287,3069,,,,,,
,,0.0004506095525466287,0.0004506095525466287,3069,,,,,,
0,3069.0,,,3069,0.029168751090765,,,,,
,,0.0004475479922997293,0.0004475479922997293,3079,,,,,,
,,0.0004475479922997293,0.0004475479922997293,3079,,,,,,
,,0.0004475479922997293,0.0004475479922997293,3079,,,,,,
,,0.0004475479922997293,0.0004475479922997293,3079,,,,,,
0,3079.0,,,3079,0.002701522083953023,,,,,
,,0.000444491425419147,0.000444491425419147,3089,,,,,,
,,0.000444491425419147,0.000444491425419147,3089,,,,,,
,,0.000444491425419147,0.000444491425419147,3089,,,,,,
,,0.000444491425419147,0.000444491425419147,3089,,,,,,
0,3089.0,,,3089,0.02018645592033863,,,,,
,,0.00044144000087763935,0.00044144000087763935,3099,,,,,,
,,0.00044144000087763935,0.00044144000087763935,3099,,,,,,
,,0.00044144000087763935,0.00044144000087763935,3099,,,,,,
,,0.00044144000087763935,0.00044144000087763935,3099,,,,,,
0,3099.0,,,3099,0.021770594641566277,,,,,
,,0.00043839386739733357,0.00043839386739733357,3109,,,,,,
,,0.00043839386739733357,0.00043839386739733357,3109,,,,,,
,,0.00043839386739733357,0.00043839386739733357,3109,,,,,,
,,0.00043839386739733357,0.00043839386739733357,3109,,,,,,
0,3109.0,,,3109,0.002845314797013998,,,,,
,,0.00043535317344247813,0.00043535317344247813,3119,,,,,,
,,0.00043535317344247813,0.00043535317344247813,3119,,,,,,
,,0.00043535317344247813,0.00043535317344247813,3119,,,,,,
,,0.00043535317344247813,0.00043535317344247813,3119,,,,,,
0,3119.0,,,3119,0.014805835671722889,,,,,
,,0.00043231806721220656,0.00043231806721220656,3129,,,,,,
,,0.00043231806721220656,0.00043231806721220656,3129,,,,,,
,,0.00043231806721220656,0.00043231806721220656,3129,,,,,,
,,0.00043231806721220656,0.00043231806721220656,3129,,,,,,
0,3129.0,,,3129,0.005583244375884533,,,,,
,,0.0004292886966333144,0.0004292886966333144,3139,,,,,,
,,0.0004292886966333144,0.0004292886966333144,3139,,,,,,
,,0.0004292886966333144,0.0004292886966333144,3139,,,,,,
,,0.0004292886966333144,0.0004292886966333144,3139,,,,,,
0,3139.0,,,3139,0.006381275597959757,,,,,
,,0.00042626520935305036,0.00042626520935305036,3149,,,,,,
,,0.00042626520935305036,0.00042626520935305036,3149,,,,,,
,,0.00042626520935305036,0.00042626520935305036,3149,,,,,,
,,0.00042626520935305036,0.00042626520935305036,3149,,,,,,
0,3149.0,,,3149,0.0033499670680612326,,,,,
,,0.00042324775273191865,0.00042324775273191865,3159,,,,,,
,,0.00042324775273191865,0.00042324775273191865,3159,,,,,,
,,0.00042324775273191865,0.00042324775273191865,3159,,,,,,
,,0.00042324775273191865,0.00042324775273191865,3159,,,,,,
0,3159.0,,,3159,0.0033955262042582035,,,,,
,,0.00042023647383649797,0.00042023647383649797,3169,,,,,,
,,0.00042023647383649797,0.00042023647383649797,3169,,,,,,
,,0.00042023647383649797,0.00042023647383649797,3169,,,,,,
,,0.00042023647383649797,0.00042023647383649797,3169,,,,,,
0,3169.0,,,3169,0.008967943489551544,,,,,
,,0.00041723151943227356,0.00041723151943227356,3179,,,,,,
,,0.00041723151943227356,0.00041723151943227356,3179,,,,,,
,,0.00041723151943227356,0.00041723151943227356,3179,,,,,,
,,0.00041723151943227356,0.00041723151943227356,3179,,,,,,
0,3179.0,,,3179,0.01360442116856575,,,,,
,,0.0004142330359764833,0.0004142330359764833,3189,,,,,,
,,0.0004142330359764833,0.0004142330359764833,3189,,,,,,
,,0.0004142330359764833,0.0004142330359764833,3189,,,,,,
,,0.0004142330359764833,0.0004142330359764833,3189,,,,,,
0,3189.0,,,3189,0.025598453357815742,,,,,
,,0.00041124116961098136,0.00041124116961098136,3199,,,,,,
,,0.00041124116961098136,0.00041124116961098136,3199,,,,,,
,,0.00041124116961098136,0.00041124116961098136,3199,,,,,,
,,0.00041124116961098136,0.00041124116961098136,3199,,,,,,
0,3199.0,,,3199,0.02788778953254223,,,,,
,,0.0004082560661551129,0.0004082560661551129,3209,,,,,,
,,0.0004082560661551129,0.0004082560661551129,3209,,,,,,
,,0.0004082560661551129,0.0004082560661551129,3209,,,,,,
,,0.0004082560661551129,0.0004082560661551129,3209,,,,,,
0,3209.0,,,3209,0.018531575798988342,,,,,
,,0.00040527787109860926,0.00040527787109860926,3219,,,,,,
,,0.00040527787109860926,0.00040527787109860926,3219,,,,,,
,,0.00040527787109860926,0.00040527787109860926,3219,,,,,,
,,0.00040527787109860926,0.00040527787109860926,3219,,,,,,
0,3219.0,,,3219,0.0069595142267644405,,,,,
,,0.00040230672959449567,0.00040230672959449567,3229,,,,,,
,,0.00040230672959449567,0.00040230672959449567,3229,,,,,,
,,0.00040230672959449567,0.00040230672959449567,3229,,,,,,
,,0.00040230672959449567,0.00040230672959449567,3229,,,,,,
0,3229.0,,,3229,0.00854554958641529,,,,,
,,0.0003993427864520176,0.0003993427864520176,3239,,,,,,
,,0.0003993427864520176,0.0003993427864520176,3239,,,,,,
,,0.0003993427864520176,0.0003993427864520176,3239,,,,,,
,,0.0003993427864520176,0.0003993427864520176,3239,,,,,,
0,3239.0,,,3239,0.01796758733689785,,,,,
,,0.0003963861861295821,0.0003963861861295821,3249,,,,,,
,,0.0003963861861295821,0.0003963861861295821,3249,,,,,,
,,0.0003963861861295821,0.0003963861861295821,3249,,,,,,
,,0.0003963861861295821,0.0003963861861295821,3249,,,,,,
0,3249.0,,,3249,0.003461630316451192,,,,,
,,0.0003934370727277179,0.0003934370727277179,3259,,,,,,
,,0.0003934370727277179,0.0003934370727277179,3259,,,,,,
,,0.0003934370727277179,0.0003934370727277179,3259,,,,,,
,,0.0003934370727277179,0.0003934370727277179,3259,,,,,,
0,3259.0,,,3259,0.014767201617360115,,,,,
,,0.0003904955899820517,0.0003904955899820517,3269,,,,,,
,,0.0003904955899820517,0.0003904955899820517,3269,,,,,,
,,0.0003904955899820517,0.0003904955899820517,3269,,,,,,
,,0.0003904955899820517,0.0003904955899820517,3269,,,,,,
0,3269.0,,,3269,0.01756143383681774,,,,,
,,0.00038756188125630266,0.00038756188125630266,3279,,,,,,
,,0.00038756188125630266,0.00038756188125630266,3279,,,,,,
,,0.00038756188125630266,0.00038756188125630266,3279,,,,,,
,,0.00038756188125630266,0.00038756188125630266,3279,,,,,,
0,3279.0,,,3279,0.001795523683540523,,,,,
,,0.000384636089535295,0.000384636089535295,3289,,,,,,
,,0.000384636089535295,0.000384636089535295,3289,,,,,,
,,0.000384636089535295,0.000384636089535295,3289,,,,,,
,,0.000384636089535295,0.000384636089535295,3289,,,,,,
0,3289.0,,,3289,0.0033317136112600565,,,,,
,,0.00038171835741798976,0.00038171835741798976,3299,,,,,,
,,0.00038171835741798976,0.00038171835741798976,3299,,,,,,
,,0.00038171835741798976,0.00038171835741798976,3299,,,,,,
,,0.00038171835741798976,0.00038171835741798976,3299,,,,,,
0,3299.0,,,3299,0.028966743499040604,,,,,
,,0.0003788088271105341,0.0003788088271105341,3309,,,,,,
,,0.0003788088271105341,0.0003788088271105341,3309,,,,,,
,,0.0003788088271105341,0.0003788088271105341,3309,,,,,,
,,0.0003788088271105341,0.0003788088271105341,3309,,,,,,
